parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id
2;Berlin;133;Berlin 2021 - 2026;54211;Andreas Geisel (Berlin 2021 - 2026);119641;Andreas;Geisel;Andreas Geisel;;m;1966;1;SPD;SPD;SPD (Berlin 2021 - 2026);11112;1106 - Lichtenberg 6 (Berlin 2021 - 2026);Bezirksliste Lichtenberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/andreas-geisel;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54211;https://www.abgeordnetenwatch.de/api/v2/politicians/119641;https://www.abgeordnetenwatch.de/profile/andreas-geisel;
2;Berlin;133;Berlin 2021 - 2026;54210;Hendrikje Klein (Berlin 2021 - 2026);122826;Hendrikje;Klein;Hendrikje Klein;;f;1979;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11111;1105 - Lichtenberg 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);26;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/hendrikje-klein;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54210;https://www.abgeordnetenwatch.de/api/v2/politicians/122826;https://www.abgeordnetenwatch.de/profile/hendrikje-klein;
2;Berlin;133;Berlin 2021 - 2026;54209;Sebastian Schlüsselburg (Berlin 2021 - 2026);117957;Sebastian;Schlüsselburg;Sebastian Schlüsselburg;;m;1983;1;SPD;SPD;SPD (Berlin 2021 - 2026);11110;1104 - Lichtenberg 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);12;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/sebastian-schluesselburg;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54209;https://www.abgeordnetenwatch.de/api/v2/politicians/117957;https://www.abgeordnetenwatch.de/profile/sebastian-schluesselburg;
2;Berlin;133;Berlin 2021 - 2026;54208;Claudia Engelmann (Berlin 2021 - 2026);176649;Claudia;Engelmann;Claudia Engelmann;;f;1980;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11109;1103 - Lichtenberg 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);31;moved_up;"Am 12.02.2023 aufgrund der Wahlwiederholung ausgeschieden.
Am 01.03.2026 für Ines Schmidt nachgerückt.";2026-03-01;;True;https://www.abgeordnetenwatch.de/profile/claudia-engelmann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54208;https://www.abgeordnetenwatch.de/api/v2/politicians/176649;https://www.abgeordnetenwatch.de/profile/claudia-engelmann;
2;Berlin;133;Berlin 2021 - 2026;54207;Martin Pätzold (Berlin 2021 - 2026);79092;Martin;Pätzold;Martin Pätzold;Prof. Dr.;m;1984;2;CDU;CDU;CDU (Berlin 2021 - 2026);11108;1102 - Lichtenberg 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/martin-paetzold;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54207;https://www.abgeordnetenwatch.de/api/v2/politicians/79092;https://www.abgeordnetenwatch.de/profile/martin-paetzold;Q15434478
2;Berlin;133;Berlin 2021 - 2026;54206;Danny Freymark (Berlin 2021 - 2026);117444;Danny;Freymark;Danny Freymark;;m;1983;2;CDU;CDU;CDU (Berlin 2021 - 2026);11107;1101 - Lichtenberg 1 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/danny-freymark;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54206;https://www.abgeordnetenwatch.de/api/v2/politicians/117444;https://www.abgeordnetenwatch.de/profile/danny-freymark;
2;Berlin;133;Berlin 2021 - 2026;54205;Alexander J. Herrmann (Berlin 2021 - 2026);117411;Alexander J.;Herrmann;Alexander J. Herrmann;;m;1975;2;CDU;CDU;CDU (Berlin 2021 - 2026);11106;1006 - Marzahn-Hellersdorf 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/alexander-j-herrmann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54205;https://www.abgeordnetenwatch.de/api/v2/politicians/117411;https://www.abgeordnetenwatch.de/profile/alexander-j-herrmann;
2;Berlin;133;Berlin 2021 - 2026;54204;Katharina Günther-Wünsch (Berlin 2021 - 2026);176480;Katharina;Günther-Wünsch;Katharina Günther-Wünsch;;f;1983;2;CDU;CDU;CDU (Berlin 2021 - 2026);11105;1005 - Marzahn-Hellersdorf 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/katharina-guenther-wuensch;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54204;https://www.abgeordnetenwatch.de/api/v2/politicians/176480;https://www.abgeordnetenwatch.de/profile/katharina-guenther-wuensch;
2;Berlin;133;Berlin 2021 - 2026;54202;Jeannette Auricht (Berlin 2021 - 2026);123001;Jeannette;Auricht;Jeannette Auricht;;f;1970;9;AfD;AfD;AfD (Berlin 2021 - 2026);11103;1003 - Marzahn-Hellersdorf 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/jeannette-auricht;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54202;https://www.abgeordnetenwatch.de/api/v2/politicians/123001;https://www.abgeordnetenwatch.de/profile/jeannette-auricht;Q26936641
2;Berlin;133;Berlin 2021 - 2026;54201;Manuela Schmidt (Berlin 2021 - 2026);117508;Manuela;Schmidt;Manuela Schmidt;;f;1963;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11102;1002 - Marzahn-Hellersdorf 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);9;list;;;;True;https://www.abgeordnetenwatch.de/profile/manuela-schmidt;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54201;https://www.abgeordnetenwatch.de/api/v2/politicians/117508;https://www.abgeordnetenwatch.de/profile/manuela-schmidt;
